,Low,High,Average
668,4713.910156,4751.640137,4732.7751465
669,4709.75,4744.549805,4727.149902499999
670,4684.279785,4736.160156,4710.2199705
671,4735.060059,4771.939941,4753.5
672,4758.200195,4811.299805,4784.75
673,4760.359863,4812.189941,4786.274901999999
674,4710.169922,4779.459961,4744.8149415
675,4708.259766,4759.290039,4733.7749025
676,4724.72998,4791.25,4757.98999
677,4703.390137,4776.149902,4739.7700195
678,4704.490234,4762.279785,4733.3850095
679,4678.379883,4735.27002,4706.8249515
680,4729.0,4781.700195,4755.350097500001
681,4763.910156,4792.640137,4778.2751465
682,4792.629883,4865.990234,4829.310058499999
683,4872.419922,4905.450195,4888.9350585
684,4887.27002,4909.379883,4898.3249515
685,4902.5,4933.5,4918.0
686,4923.029785,4951.450195,4937.23999
687,4923.200195,4958.97998,4941.090087500001
688,4924.22998,4971.359863,4947.7949215
689,4909.209961,4958.649902,4933.9299315
690,4944.870117,4980.140137,4962.505127
691,4960.279785,4979.379883,4969.829834
692,4956.790039,4979.660156,4968.225097500001
693,4940.549805,4965.490234,4953.0200195
694,4880.609863,4917.919922,4899.264892499999
695,4844.939941,4894.850098,4869.8950195
696,4811.930176,4863.009766,4837.469971
697,4830.330078,4868.160156,4849.245117
698,4778.779785,4847.859863,4813.319824
699,4792.339844,4835.02002,4813.679932
700,4834.509766,4882.149902,4858.329834
701,4826.589844,4852.189941,4839.389892499999
702,4830.0,4875.930176,4852.965088
703,4859.399902,4910.040039,4884.7199705
704,4698.419922,4798.220215,4748.3200685
705,4574.25,4665.040039,4619.6450195
706,4643.930176,4692.97998,4668.455078
707,4732.339844,4787.589844,4759.964844
708,4774.52002,4843.109863,4808.8149415
709,4837.169922,4880.169922,4858.669922
710,4797.290039,4839.129883,4818.2099610000005
711,4786.009766,4861.049805,4823.5297855
712,4853.680176,4889.009766,4871.344971
713,4901.27002,4959.0,4930.13501
714,4976.540039,5002.5,4989.5200195
715,5009.680176,5032.100098,5020.890137
716,5002.819824,5036.379883,5019.5998535
717,5025.149902,5045.180176,5035.1650389999995
718,5018.52002,5044.810059,5031.6650395
719,5030.129883,5063.529785,5046.829834
720,5028.240234,5052.240234,5040.240234
721,5053.919922,5098.25,5076.0849610000005
722,5061.109863,5102.779785,5081.944824
723,5064.109863,5103.52002,5083.8149415
724,5082.660156,5100.720215,5091.6901855
725,5084.180176,5122.299805,5103.2399905
726,5120.660156,5151.060059,5135.860107500001
727,5130.75,5160.160156,5145.455078
728,5140.049805,5175.810059,5157.929932
729,5158.930176,5199.129883,5179.0300295
730,5109.799805,5181.02002,5145.409912499999
731,5128.439941,5159.740234,5144.0900875
732,5145.390137,5174.0,5159.6950685
733,5186.25,5227.22998,5206.73999
734,5202.180176,5228.399902,5215.2900389999995
735,5214.950195,5238.540039,5226.745117
736,5193.799805,5227.959961,5210.879883
737,5211.25,5235.290039,5223.2700195
738,5215.549805,5233.339844,5224.4448245
739,5241.140137,5271.359863,5256.25
740,5226.779785,5248.259766,5237.5197755
741,5197.22998,5230.089844,5213.659912
742,5221.839844,5243.169922,5232.504883
743,5217.649902,5245.810059,5231.7299805
744,5224.629883,5252.129883,5238.379883
745,5257.899902,5275.740234,5266.820068
746,5205.640137,5262.990234,5234.3151855
747,5201.640137,5230.589844,5216.1149905
748,5191.859863,5253.390137,5222.625
749,5222.339844,5245.120117,5233.7299805
750,5205.609863,5241.620117,5223.61499
751,5191.180176,5219.890137,5205.5351565
752,5189.359863,5229.939941,5209.649901999999
753,5231.02002,5263.390137,5247.2050785
754,5244.0,5275.910156,5259.955078
755,5261.919922,5287.609863,5274.764892499999
756,5248.410156,5271.009766,5259.7099610000005
757,5125.910156,5225.930176,5175.920166
758,5097.799805,5217.879883,5157.839844
759,5131.27002,5195.029785,5163.149902499999
760,5159.549805,5201.339844,5180.4448245
761,5176.25,5254.779785,5215.514892499999
762,5218.970215,5248.600098,5233.7851565
763,5222.910156,5281.069824,5251.98999
764,5235.419922,5265.180176,5250.3000489999995
765,5233.939941,5299.399902,5266.6699215
766,5320.930176,5342.879883,5331.9050295
767,5301.629883,5329.709961,5315.669921999999
768,5254.959961,5282.27002,5268.6149905
769,5251.319824,5306.810059,5279.064941500001
770,5284.839844,5320.620117,5302.7299805
771,5254.52002,5317.0,5285.76001
772,5277.879883,5325.879883,5301.879883
773,5281.950195,5308.600098,5295.2751465
774,5271.700195,5323.600098,5297.6501465
775,5304.060059,5330.810059,5317.435059
776,5281.470215,5315.72998,5298.600097500001
777,5266.799805,5315.649902,5291.2248535
778,5317.72998,5340.52002,5329.125
779,5227.430176,5321.819824,5274.625
780,5228.77002,5257.180176,5242.975098
781,5169.759766,5228.259766,5199.009766
782,5213.370117,5258.879883,5236.125
783,5196.029785,5219.97998,5208.004882499999
784,5239.439941,5264.27002,5251.8549805
785,5234.25,5253.830078,5244.0400389999995
786,5216.049805,5252.100098,5234.0749515
787,5225.759766,5259.129883,5242.4448245
788,5289.22998,5311.5,5300.36499
789,5278.569824,5310.27002,5294.419922
790,5237.049805,5280.850098,5258.9499515
791,5211.75,5274.120117,5242.9350585
792,5178.759766,5232.350098,5205.554932
793,5186.560059,5206.709961,5196.63501
794,5112.319824,5201.129883,5156.7248535
795,5097.560059,5156.700195,5127.130127
796,5053.52002,5115.060059,5084.2900395
797,5034.410156,5087.509766,5060.9599610000005
798,5122.77002,5169.410156,5146.090088
799,5145.299805,5214.169922,5179.7348635
800,5143.859863,5258.990234,5201.425048499999
801,5145.319824,5302.680176,5224.0
802,5179.640137,5241.080078,5210.360107500001
803,5192.049805,5247.169922,5219.6098635
804,5236.25,5287.060059,5261.6550295
805,5251.879883,5299.629883,5275.754883
806,5288.160156,5334.049805,5311.1049805
807,5315.529785,5346.799805,5331.164795
808,5334.160156,5369.830078,5351.995117
809,5365.600098,5392.259766,5378.929932
810,5350.680176,5380.680176,5365.680176
811,5379.279785,5398.919922,5389.0998535
812,5364.910156,5396.27002,5380.590088
813,5360.560059,5403.859863,5382.2099610000005
814,5323.680176,5393.149902,5358.4150389999995
815,5238.209961,5326.339844,5282.274902499999
816,5239.27002,5274.540039,5256.9050295
817,5269.569824,5321.089844,5295.329834
818,5299.939941,5333.990234,5316.9650875
819,5307.310059,5397.930176,5352.620117500001
820,5389.100098,5425.52002,5407.3100589999995
821,5427.120117,5450.160156,5438.6401365
822,5394.419922,5434.899902,5414.659912
823,5430.720215,5486.75,5458.735107500001
824,5425.72998,5476.25,5450.98999
825,5439.390137,5485.120117,5462.255127
826,5426.009766,5474.580078,5450.294922
827,5436.540039,5483.419922,5459.9799805
828,5471.709961,5489.470215,5480.590088
829,5465.310059,5486.259766,5475.7849125
830,5432.77002,5472.009766,5452.389893
831,5441.759766,5462.689941,5452.2248535
832,5469.609863,5512.370117,5490.98999
833,5434.700195,5498.910156,5466.8051755
834,5415.180176,5450.629883,5432.9050295
835,5371.890137,5441.899902,5406.8950195
836,5397.990234,5452.569824,5425.280029
837,5440.240234,5482.350098,5461.295166
838,5464.359863,5495.850098,5480.1049805
839,5482.810059,5536.52002,5509.6650395
840,5517.140137,5541.080078,5529.110107500001
841,5528.109863,5564.25,5546.1799315
842,5524.029785,5564.080078,5544.0549315
843,5496.819824,5550.669922,5523.744873
844,5557.200195,5584.259766,5570.7299805
845,5527.220215,5557.049805,5542.13501
846,5534.77002,5555.97998,5545.375
847,5528.370117,5571.529785,5549.9499510000005
848,5542.22998,5574.350098,5558.2900389999995
849,5522.689941,5564.140137,5543.4150389999995
850,5558.490234,5606.529785,5582.5100095
851,5634.330078,5658.589844,5646.4599610000005
852,5647.649902,5669.609863,5658.629882499999
853,5643.899902,5667.450195,5655.6750485
854,5578.759766,5636.089844,5607.424805000001
855,5576.089844,5615.149902,5595.619873
856,5621.029785,5662.109863,5641.569824
857,5616.399902,5656.009766,5636.204834
858,5647.580078,5666.839844,5657.2099610000005
859,5650.259766,5668.200195,5659.2299805
860,5664.819824,5689.600098,5677.2099610000005
861,5649.390137,5686.959961,5668.1750489999995
862,5685.149902,5722.709961,5703.9299315
863,5717.419922,5743.430176,5730.4250489999995
864,5751.919922,5770.990234,5761.455078
865,5748.740234,5783.089844,5765.9150389999995
866,5776.700195,5821.950195,5799.325195
867,5796.709961,5835.149902,5815.9299315
868,5800.799805,5838.580078,5819.6899415
869,5847.5,5867.890137,5857.6950685
870,5848.279785,5864.419922,5856.3498535
871,5809.549805,5866.959961,5838.254883
872,5800.549805,5845.310059,5822.929932
873,5827.0,5861.899902,5844.4499510000005
874,5817.220215,5855.069824,5836.1450195
875,5865.790039,5911.790039,5888.790039
876,5856.299805,5897.009766,5876.6547855
877,5841.470215,5870.75,5856.110107500001
878,5827.459961,5857.740234,5842.6000975
879,5826.319824,5859.77002,5843.044922
880,5832.629883,5860.629883,5846.629883
881,5812.080078,5852.540039,5832.3100585
882,5835.439941,5872.600098,5854.0200195
883,5860.830078,5877.430176,5869.130127
884,5831.879883,5860.5,5846.1899415
885,5858.160156,5911.200195,5884.6801755
886,5887.240234,5911.47998,5899.360107
887,5890.419922,5912.609863,5901.514892499999
888,5888.120117,5915.120117,5901.620117
889,5790.72998,5928.060059,5859.3950195
890,5781.799805,5825.669922,5803.7348635
891,5806.97998,5842.819824,5824.899902
892,5807.830078,5858.950195,5833.3901365
893,5769.390137,5849.200195,5809.295166
894,5828.859863,5888.700195,5858.780029
895,5870.930176,5900.870117,5885.9001465
896,5894.0,5916.77002,5905.38501
897,5901.77002,5927.810059,5914.7900395
898,5867.72998,5928.930176,5898.330078
899,5878.759766,5901.390137,5890.074951500001
900,5856.259766,5936.390137,5896.324951500001
901,5856.220215,5889.580078,5872.9001465
902,5855.509766,5892.069824,5873.789795000001
903,5865.560059,5907.850098,5886.7050785
904,5819.290039,5878.939941,5849.11499
905,5830.439941,5868.089844,5849.264892499999
906,5805.149902,5856.540039,5830.8449705
907,5818.200195,5856.790039,5837.495117
908,5828.569824,5860.040039,5844.304931500001
909,5856.339844,5894.680176,5875.51001
910,5880.200195,5926.22998,5903.215087500001
911,5899.430176,5919.22998,5909.330078
912,5970.25,5989.919922,5980.0849610000005
913,6002.649902,6036.02002,6019.3349610000005
914,6021.720215,6040.890137,6031.305176
915,6031.589844,6050.700195,6041.1450195
916,6040.709961,6074.040039,6057.375
917,6061.350098,6100.72998,6081.0400389999995
918,6081.560059,6102.720215,6092.140137
919,6053.279785,6076.959961,6065.119873
920,6054.330078,6080.819824,6067.5749510000005
921,6067.160156,6100.759766,6083.9599610000005
922,6083.060059,6106.120117,6094.590088000001
923,6107.589844,6133.0,6120.294922
924,6103.870117,6131.640137,6117.755127
925,6075.680176,6120.200195,6097.9401855
926,6105.419922,6122.839844,6114.129883
927,6124.790039,6153.040039,6138.915039
928,6139.100098,6170.160156,6154.630127
929,6009.47998,6122.870117,6066.1750485
930,5996.810059,6073.450195,6035.130127
931,6070.22998,6106.549805,6088.389892499999
932,6097.240234,6135.919922,6116.580078
933,6121.790039,6150.910156,6136.350097500001
934,6139.330078,6166.089844,6152.7099610000005
935,6174.52002,6217.339844,6195.929932
936,6196.660156,6211.52002,6204.090088
937,6200.410156,6217.129883,6208.7700195
938,6164.069824,6221.990234,6193.030029
939,6200.450195,6247.069824,6223.7600095
940,6253.77002,6308.759766,6281.264893
941,6292.149902,6310.620117,6301.3850095
942,6269.870117,6304.209961,6287.0400389999995
943,6267.180176,6302.779785,6284.9799805
944,6282.930176,6324.060059,6303.495117500001
945,6137.680176,6341.700195,6239.6901855
946,6110.669922,6183.810059,6147.2399905
947,6180.040039,6226.410156,6203.225097500001
948,6153.549805,6237.529785,6195.539795
949,6107.850098,6170.149902,6139.0
950,6125.5,6161.560059,6143.5300295
951,6194.0,6243.310059,6218.6550295
952,6186.939941,6234.009766,6210.4748535
953,6200.859863,6236.660156,6218.7600095
954,6221.959961,6257.680176,6239.820068499999
955,6218.779785,6269.370117,6244.0749510000005
956,6233.430176,6303.450195,6268.4401855
957,6146.620117,6234.319824,6190.4699705
958,6144.799805,6238.290039,6191.544922
959,6087.810059,6216.600098,6152.2050785
960,6129.040039,6170.629883,6149.8349610000005
961,6106.120117,6177.359863,6141.73999
962,6100.419922,6163.620117,6132.0200195
963,6081.959961,6127.97998,6104.9699705
964,6111.209961,6164.939941,6138.074951
965,6141.830078,6191.27002,6166.5500489999995
966,6149.870117,6200.580078,6175.225097500001
967,6236.819824,6265.640137,6251.2299805
968,6251.259766,6281.450195,6266.3549805
969,6278.700195,6321.759766,6300.2299805
970,6307.339844,6330.970215,6319.1550295
971,6291.069824,6344.549805,6317.8098145
972,6362.189941,6387.72998,6374.9599605
973,6365.680176,6398.259766,6381.969971
974,6365.120117,6388.779785,6376.9499510000005
975,6380.609863,6417.700195,6399.155029
976,6396.870117,6425.450195,6411.160156
977,6416.299805,6432.379883,6424.339844
978,6318.620117,6460.839844,6389.7299805
979,6337.220215,6379.700195,6358.460205
980,6338.790039,6396.589844,6367.689941500001
981,6345.75,6375.75,6360.75
982,6313.430176,6394.209961,6353.820068499999
983,6331.140137,6368.529785,6349.8349610000005
984,6329.72998,6361.490234,6345.610107
985,6356.22998,6386.029785,6371.129882499999
986,6355.879883,6423.350098,6389.6149905
987,6309.439941,6355.040039,6332.23999
988,6214.410156,6318.279785,6266.3449705
989,6216.189941,6266.890137,6241.5400389999995
990,6305.549805,6346.830078,6326.1899415
991,6324.75,6350.740234,6337.745117
992,6330.27002,6374.560059,6352.4150395
993,6221.910156,6334.22998,6278.070068
994,6193.379883,6254.220215,6223.8000489999995
995,6177.189941,6226.930176,6202.060058499999
996,6241.209961,6302.839844,6272.024902499999
997,6263.290039,6291.299805,6277.294922
998,6244.569824,6302.850098,6273.7099610000005
999,6257.100098,6308.720215,6282.9101565
1000,6267.850098,6292.259766,6280.054932
1001,6228.72998,6311.259766,6269.994873
1002,6303.569824,6374.470215,6339.0200195
1003,6383.580078,6435.27002,6409.4250489999995
1004,6417.870117,6449.649902,6433.7600095
1005,6334.589844,6426.509766,6380.549805000001
1006,6356.200195,6407.399902,6381.8000485
1007,6379.810059,6413.069824,6396.439941500001
1008,6354.959961,6391.410156,6373.185058499999
1009,6410.709961,6439.109863,6424.909911999999
1010,6429.540039,6455.029785,6442.284912
1011,6433.200195,6460.419922,6446.8100585
1012,6424.040039,6455.319824,6439.679931500001
1013,6419.649902,6464.27002,6441.9599610000005
1014,6438.410156,6477.77002,6458.090088
1015,6446.75,6467.790039,6457.2700195
1016,6414.22998,6466.049805,6440.139892499999
1017,6405.299805,6448.569824,6426.9348145
1018,6400.810059,6429.540039,6415.175049
1019,6343.959961,6408.049805,6376.004883
1020,6364.569824,6405.0,6384.784912
1021,6405.359863,6472.649902,6439.004882499999
1022,6427.660156,6456.22998,6441.945068
1023,6454.859863,6497.97998,6476.4199215
1024,6484.140137,6527.220215,6505.680176
1025,6509.709961,6532.180176,6520.945068499999
1026,6513.120117,6546.459961,6529.7900389999995
1027,6547.649902,6587.209961,6567.4299315
1028,6566.839844,6590.180176,6578.51001
1029,6572.439941,6599.339844,6585.889892499999
1030,6561.779785,6608.299805,6585.039795
1031,6577.990234,6604.209961,6591.1000975
1032,6586.319824,6613.5,6599.909912
1033,6602.200195,6616.580078,6609.3901365
1034,6607.029785,6632.5,6619.764892499999
1035,6613.209961,6628.600098,6620.9050295
1036,6613.549805,6635.52002,6624.534912499999
1037,6558.529785,6605.290039,6581.909912
1038,6622.919922,6640.029785,6631.4748535
1039,6581.149902,6641.569824,6611.359863
1040,6582.060059,6611.899902,6596.9799805
1041,6517.930176,6600.640137,6559.2851565
1042,6550.029785,6582.759766,6566.3947755
1043,6625.779785,6708.129883,6666.954834
1044,6677.149902,6727.390137,6702.2700195
1045,6705.790039,6737.75,6721.7700195
1046,6691.47998,6759.660156,6725.570068
1047,6677.549805,6719.970215,6698.76001
1048,6712.930176,6765.140137,6739.0351565
1049,6763.169922,6790.669922,6776.919922
1050,6750.350098,6795.52002,6772.9350589999995
1051,6753.339844,6791.649902,6772.494873
1052,6687.279785,6758.930176,6723.1049805
1053,6727.350098,6757.339844,6742.344971
1054,6723.430176,6766.299805,6744.8649905
1055,6709.27002,6743.629883,6726.4499515
1056,6667.310059,6725.319824,6696.314941500001
1057,6742.339844,6806.669922,6774.504883
1058,6777.430176,6797.75,6787.590088
1059,6779.490234,6795.830078,6787.660156
1060,6820.02002,6862.660156,6841.340088
1061,6859.279785,6874.52002,6866.899902499999
1062,6873.740234,6890.02002,6881.880127
1063,6867.890137,6897.430176,6882.6601565
1064,6866.209961,6914.189941,6890.199951
1065,6793.950195,6908.330078,6851.1401365
1066,6838.47998,6888.649902,6863.5649410000005
1067,6737.160156,6872.169922,6804.6650389999995
1068,6770.689941,6899.22998,6834.9599605
1069,6752.319824,6836.450195,6794.3850095
1070,6734.129883,6787.419922,6760.774902499999
1071,6778.200195,6829.290039,6803.745117
1072,6831.609863,6870.47998,6851.0449215
1073,6844.879883,6879.799805,6862.339844
1074,6856.299805,6884.799805,6870.549805
1075,6871.870117,6897.620117,6884.745117
1076,6851.629883,6901.129883,6876.379883
1077,6871.450195,6945.819824,6908.6350095
1078,6975.540039,7003.890137,6989.715088000001
1079,6951.490234,6995.879883,6973.685058499999
1080,6935.419922,6991.25,6963.3349610000005
1081,6961.209961,6992.629883,6976.919921999999
1082,6944.450195,6962.259766,6953.3549805
1083,6915.560059,6942.140137,6928.850098000001
1084,6931.339844,6955.379883,6943.3598635
1085,6936.75,6954.799805,6945.774902499999
1086,6903.390137,6954.97998,6929.1850585
1087,6924.080078,7006.910156,6965.495117
1088,7016.700195,7069.149902,7042.9250485
1089,7072.379883,7098.049805,7085.214844
1090,7097.080078,7137.040039,7117.0600585
1091,7124.089844,7161.350098,7142.719971
1092,7148.299805,7181.140137,7164.719971
1093,7111.52002,7154.240234,7132.880127
1094,7163.22998,7211.779785,7187.504882499999
1095,7205.180176,7265.259766,7235.219971
1096,7205.930176,7330.330078,7268.130127
1097,7229.319824,7309.359863,7269.3398435
1098,7276.109863,7313.890137,7295.0
1099,7297.279785,7336.379883,7316.829834
1100,7332.810059,7408.029785,7370.419922
1101,7423.180176,7465.390137,7444.2851565
1102,7376.75,7486.319824,7431.534912
1103,7388.580078,7458.529785,7423.5549315
1104,7431.220215,7505.77002,7468.495117500001
1105,7455.549805,7500.609863,7478.079834
1106,7373.990234,7433.649902,7403.820068
1107,7381.120117,7453.990234,7417.5551755
1108,7362.279785,7441.089844,7401.6848145
1109,7238.180176,7364.430176,7301.305176
1110,6967.529785,7277.359863,7122.444824
1111,6824.819824,7126.549805,6975.6848145
1112,7051.529785,7170.339844,7110.9348145
1113,6776.77002,7073.990234,6925.380127
1114,6630.669922,6917.009766,6773.839844
1115,6879.689941,7023.620117,6951.655029
1116,6938.160156,7025.680176,6981.920166
1117,6977.069824,7152.049805,7064.5598145
1118,7130.390137,7256.930176,7193.6601565
1119,7226.379883,7303.259766,7264.8198245
1120,7206.0,7295.950195,7250.975097500001
1121,7218.109863,7338.640137,7278.375
1122,7194.839844,7280.930176,7237.88501
1123,7232.5,7337.830078,7285.1650389999995
1124,7360.25,7421.850098,7391.0500489999995
1125,7330.350098,7438.089844,7384.219971
1126,7273.009766,7386.799805,7329.9047855
1127,7117.660156,7307.850098,7212.755127
1128,7084.830078,7267.189941,7176.0100095
1129,7205.310059,7350.069824,7277.689941500001
1130,7319.680176,7378.029785,7348.8549805
1131,7311.740234,7403.790039,7357.7651365
1132,7391.5,7435.009766,7413.254883
1133,7469.029785,7560.810059,7514.919922
1134,7563.439941,7609.100098,7586.2700195
1135,7492.97998,7637.27002,7565.125
1136,7473.899902,7544.890137,7509.3950195
1137,7463.189941,7525.439941,7494.314941
1138,7473.680176,7514.209961,7493.945068499999
1139,7285.27002,7421.22998,7353.25
1140,7331.240234,7380.740234,7355.990234
1141,7325.350098,7415.660156,7370.505127
1142,7164.379883,7303.189941,7233.784911999999
1143,6992.669922,7194.310059,7093.4899905
1144,7022.339844,7225.830078,7124.0849610000005
1145,6963.680176,7255.540039,7109.610107500001
1146,6901.069824,7036.089844,6968.579834
1147,6935.779785,7120.459961,7028.119873
1148,6805.959961,7044.709961,6925.334961
1149,6835.22998,6963.709961,6899.4699705
1150,6811.77002,7059.290039,6935.5300295
1151,7036.620117,7112.379883,7074.5
1152,6877.759766,7066.640137,6972.199951500001
1153,6944.959961,7074.950195,7009.955078
1154,7014.879883,7117.97998,7066.4299315
1155,7055.0,7128.540039,7091.7700195
1156,7105.089844,7166.0,7135.544922
1157,7078.140137,7183.620117,7130.880127
1158,7115.850098,7178.509766,7147.179932
1159,7206.549805,7298.589844,7252.5698245
1160,7259.899902,7319.580078,7289.73999
1161,7215.169922,7277.450195,7246.3100585
1162,7123.490234,7222.990234,7173.240234
1163,7094.430176,7195.720215,7145.0751955
1164,6961.52002,7171.669922,7066.594971
1165,6926.970215,7030.740234,6978.8552245
1166,7055.660156,7143.939941,7099.800048499999
1167,7083.950195,7197.149902,7140.5500485
1168,7065.410156,7169.799805,7117.6049805
1169,7036.180176,7133.27002,7084.725098
1170,7094.720215,7169.459961,7132.090088
1171,6991.140137,7112.589844,7051.8649905
1172,7057.890137,7228.259766,7143.074951500001
1173,7235.759766,7291.740234,7263.75
1174,7224.700195,7278.810059,7251.755127
1175,7259.049805,7344.799805,7301.924805
1176,7353.629883,7414.149902,7383.889892499999
1177,7372.259766,7417.669922,7394.964844
1178,7401.890137,7458.419922,7430.1550295
1179,7320.970215,7363.52002,7342.245117500001
1180,7356.160156,7413.319824,7384.73999
1181,7350.459961,7425.390137,7387.9250489999995
1182,7343.970215,7381.160156,7362.5651855
1183,7368.209961,7431.830078,7400.0200195
1184,7370.330078,7432.529785,7401.4299315
1185,7334.620117,7426.779785,7380.6999510000005
1186,7357.5,7435.379883,7396.4399415
1187,7415.580078,7452.850098,7434.215088
1188,7354.290039,7435.129883,7394.7099610000005
1189,7423.669922,7473.810059,7448.7399905
1190,7431.410156,7492.419922,7461.9150389999995
1191,7487.22998,7557.379883,7522.3049315
1192,7561.200195,7607.169922,7584.1850585
1193,7602.379883,7644.47998,7623.4299315
1194,7622.310059,7691.649902,7656.9799805
1195,7597.660156,7697.410156,7647.535156
1196,7595.140137,7653.580078,7624.360107500001
1197,7642.870117,7677.290039,7660.080078000001
1198,7669.529785,7708.25,7688.889892499999
1199,7686.649902,7748.959961,7717.8049315
1200,7723.529785,7768.600098,7746.0649415
1201,7704.339844,7755.720215,7730.0300295
1202,7676.830078,7749.359863,7713.0949705
1203,7635.72998,7727.410156,7681.570068
1204,7755.47998,7806.600098,7781.0400389999995
1205,7699.200195,7803.450195,7751.325195
1206,7679.120117,7739.709961,7709.4150389999995
1207,7477.72998,7639.72998,7558.72998
1208,7527.0,7597.490234,7562.245117
1209,7444.169922,7610.669922,7527.419922
1210,7419.560059,7526.069824,7472.814941500001
1211,7502.950195,7573.589844,7538.2700195
1212,7443.100098,7568.100098,7505.600098
1213,7498.5,7594.330078,7546.4150389999995
1214,7511.430176,7589.189941,7550.310058499999
1215,7588.649902,7695.810059,7642.2299805
1216,7702.060059,7757.279785,7729.669922
1217,7731.97998,7777.47998,7754.72998
1218,7696.580078,7748.160156,7722.370117
1219,7746.759766,7825.669922,7786.214844
1220,7803.339844,7843.52002,7823.429932
1221,7791.97998,7838.819824,7815.399902
1222,7749.609863,7867.149902,7808.379882499999
1223,7822.830078,7863.77002,7843.3000489999995
1224,7811.149902,7849.850098,7830.5
1225,7815.859863,7860.25,7838.0549315
1226,7776.549805,7846.759766,7811.6547855
1227,7814.330078,7928.790039,7871.5600585
1228,7838.759766,7933.310059,7886.0349125
1229,7834.080078,7881.299805,7857.6899415
1230,7698.959961,7889.75,7794.3549805
1231,7604.240234,7740.259766,7672.25
1232,7614.839844,7709.490234,7662.1650389999995
1233,7670.709961,7732.680176,7701.695068499999
1234,7659.52002,7808.850098,7734.1850589999995
1235,7783.299805,7824.060059,7803.679932
1236,7801.879883,7859.680176,7830.7800295
1237,7868.649902,7898.200195,7883.4250485
1238,7864.459961,7901.689941,7883.074951
1239,7881.060059,7923.350098,7902.2050785
1240,7818.370117,7866.189941,7842.280029
1241,7814.27002,7888.660156,7851.465088
1242,7815.5,7878.22998,7846.86499
1243,7732.689941,7832.660156,7782.675048499999
1244,7795.740234,7849.669922,7822.705078
1245,7752.680176,7830.779785,7791.7299805
1246,7787.899902,7837.140137,7812.5200195
1247,7836.790039,7897.680176,7867.235107500001
1248,7840.839844,7897.629883,7869.2348635
1249,7866.529785,7926.319824,7896.4248045
1250,7907.100098,7949.709961,7928.4050295
1251,7976.600098,8024.939941,8000.7700195
1252,8009.589844,8046.310059,8027.949951500001
1253,8042.100098,8113.560059,8077.8300785
1254,8069.569824,8133.299805,8101.4348145
1255,8079.310059,8119.819824,8099.564941500001
1256,8042.140137,8104.069824,8073.1049805
1257,7962.350098,8077.839844,8020.094971
1258,7885.490234,8001.970215,7943.7302245
1259,7873.930176,7962.540039,7918.235107500001
